Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
de Winter Koni;DC;9;;4.69;0;4.69;8;0;8;0.8;0;0.8;0;0;0;0.75;0;0.75;533;0;533;66.63;0;66.63;;;;1000;0;0;0;0;5;0;0;4.5;3.5;5.5;5;3.5;0;0;0;0;5.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.7257;300;6;5;55;8;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Birindelli Samuele;DL;8;9;4.69;4.8;4.69;16;5;16;0.51;0.27;0.51;0;0;0;0.63;0.6;0.63;845;221;845;52.81;44.2;52.81;;;;1000;4.5;5;4.5;5;5;0;0;4.5;0;4.5;5;6;5;5;4;4;4.5;4;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;10;0.6785;583;12;10;53.73;8;;;5;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Igor Julio;DC;8;9;4.68;4.93;4.98;14;7;32;0.72;0.73;1.03;0;0;0;0.86;0.86;0.88;1083;585;2609;77.36;83.57;81.53;;;;1000;5;4;5.5;6;4;5;5;0;0;4.5;4.5;4.5;0;3;5;4.5;5;0;0;6;3;7;5.5;3;6;5.5;6;4.5;6;6;4;6;5.5;0;6;6;3.5;4.5;1;;;;;;;0.8878;880;16;9;54.76;18;;;4.5;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Léris Mehdi;MO;11;;4.68;4.2;4.68;17;5;17;0.73;0.84;0.73;0;0;0;0.82;1;0.82;1181;423;1181;69.47;84.6;69.47;;;;1000;4;4;5;5;3;0;4;4;4.5;5.5;6;0;4.5;5;5;5;5.5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;1;1;7;0.7148;710;16;27;46.57;30;;;5;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Escalante Gonzalo;MD;9;;4.67;0;5.12;9;0;25;0.5;0;0.9;0;0;5;0.78;0;0.84;555;0;1770;61.67;0;70.8;;354;5.5;1000;0;0;0;0;0;4.5;0;5;0;0;5;0;4.5;5;5;4.5;5;0;3.5;0;4.5;6.5;0;7;5;6;6;5.5;6;5;0;6;4;6.5;4.5;5.5;3.5;4.5;1;;;;1;;1;0.7591;372;10;8;52.54;6;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Pjaca Marko;MO;7;;4.67;0;4.7;9;0;20;0.43;0;0.57;0;0;0;0.56;0;0.55;400;0;903;44.44;0;45.15;;;;1000;0;4.5;4;0;0;0;0;4.5;5;0;4.5;4.5;4.5;5.5;5;0;0;0;0;4.5;0;0;0;6;0;0;5.5;4.5;0;0;5;4;3.5;0;5;5;4.5;4.5;;;;;;;5;0.8403;248;1;1;35.29;;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Bereszynski Bartosz;DL;9;10;4.67;0;4.84;15;0;32;0.67;0;0.83;0;0;0;1;0;1;1202;0;2732;80.13;0;85.38;;;;1000;0;0;0;5.5;5;4.5;3.5;4;6;5;5;3.5;4.5;4.5;4.5;5;0;5;4.5;4.5;6.5;4;5;5;3.5;4;4.5;6;4.5;4;0;6.5;6;5.5;5;4.5;0;6;3.5;;;;;;5;0.741;799;20;19;56.07;13;;;0;Napoli;Roma;dim. 29/01 20:45;50;0.80235;0.81556;
Sala Jacopo;DL;1;1;4.67;0;4.68;6;0;11;0.41;0;0.34;0;0;0;0.17;0;0.45;108;0;333;18;0;30.27;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4.5;5;4.5;4;5;0;0;0;0;0;0;0;5;0;0;0;5;4.5;4.5;0;4.5;0;0;0;;;;;;;1;0.55;60;1;;41.67;3;;;4.5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Agudelo Kevin;MO;8;8;4.67;4.5;4.93;18;3;35;0.77;1;0.81;0;0;3;0.72;0.67;0.69;1189;208;2215;66.06;69.33;63.29;;738;6;1000;3.5;5.5;4.5;0;5;6;4.5;5;4.5;5;4;5;5;4.5;4;4.5;4.5;3;6;5;5.5;4.5;6;5;5.5;4.5;5;4.5;5.5;5;5;5;6;0;6;7;0;3.5;2.5;;;;;2;8;0.7055;627;6;20;43.46;23;;;4.5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Cabal Juan;DC;4;;4.67;0;4.67;3;0;3;0.58;0;0.58;0;0;0;0;0;0;53;0;53;17.67;0;17.67;;;;1000;0;0;0;0;0;0;0;0;0;5;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6482;37;1;1;37.5;1;;;0;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Traorè Hamed;MO;8;9;4.65;4.65;5.35;10;10;23;0.85;0.85;1.19;0;0;6;0.5;0.5;0.7;501;501;1392;50.1;50.1;60.52;;232;6;1000;5.5;4.5;5;5.5;3.5;4.5;4;3.5;6;4.5;0;0;0;0;0;0;0;0;0;5;5.5;5;0;4.5;4;8;6.5;5.5;7;0;6;7;7;5.5;0;0;0;0;1.5;;;;2;2;3;0.8048;287;2;7;28.13;8;;;5;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Ayhan Kaan;DC;9;;4.65;0;4.84;10;0;22;0.75;0;0.73;0;0;1;0.5;0;0.55;542;0;1215;54.2;0;55.23;;1215;7;1000;0;0;0;0;3.5;4.5;0;0;5;0;5;5;5.5;4;5.5;0;0;5;3.5;4;0;4.5;4.5;5;0;5;5;7;5;0;0;5;5;0;0;5;5;0;1;;;;;;;0.7373;396;5;4;62.5;4;;;4;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Ellertsson Mikael;MD;6;6;4.64;0;4.64;11;0;11;0.45;0;0.45;0;0;0;0.09;0;0.09;163;0;163;14.82;0;14.82;;;;1000;0;0;0;0;4.5;5;4.5;0;0;0;4.5;3.5;4.5;5;5;4.5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5333;63;2;2;41.67;6;;;5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Marlon Santos;DC;9;;4.63;5;4.63;15;8;15;0.92;0.65;0.92;0;0;0;0.87;0.75;0.87;1011;461;1011;67.4;57.63;67.4;;;;1000;5;5;4.5;5.5;6;4.5;5.5;4;0;5;0;0;5.5;5;3.5;3;0;3;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;1;;0.9256;748;13;11;58.97;13;;;5.5;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
D'Alessandro Marco;MO;6;;4.63;0;4.63;8;0;8;0.35;0;0.35;0;0;0;0.38;0;0.38;284;0;284;35.5;0;35.5;;;;1000;0;5;0;0;4.5;0;0;4.5;0;5;5;4.5;0;0;0;0;0;4;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;3;0.7789;153;1;4;47.06;6;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Donati Giulio;DL;7;;4.63;0;4.63;4;0;4;0.25;0;0.25;0;0;0;0.5;0;0.5;212;0;212;53;0;53;;;;1000;0;0;0;0;0;4.5;0;4.5;0;4.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8326;183;4;1;57.14;2;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Success Isaac;A;9;9;4.61;4.61;4.77;19;19;33;0.52;0.52;0.82;0;0;1;0.63;0.63;0.58;1099;1099;1693;57.84;57.84;51.3;;1693;7.5;1000;5;5.5;3.5;4.5;5;5;5.5;4.5;4.5;4;5;4.5;4.5;5;4.5;4.5;4;4.5;4;0;0;0;4.5;7.5;5;5;6.5;0;0;0;4;4.5;3;5;4.5;5;6;5;3.5;;;;4;3;7;0.6461;582;3;3;47.12;24;;;3.75;Udinese;Verona;lun. 30/01 20:45;50;0.51545;0.51209;
De Silvestri Lorenzo;DL;7;;4.61;0;4.48;9;0;21;0.6;0;0.68;0;0;0;0.56;0;0.76;517;0;1456;57.44;0;69.33;;;;1000;0;0;0;0;0;0;0;0;0;5;4.5;4.5;5;5;4;4.5;0;5.5;3.5;6;3;4;5;4;0;0;0;4;4.5;4.5;4;4;0;5;0;0;0;4.5;;;;;;;1;0.6368;314;2;2;47.22;4;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Ferrari Alex;DC;10;;4.6;0;4.79;15;0;31;0.6;0;0.89;0;0;1;0.87;0;0.9;1061;0;2350;70.73;0;75.81;;2350;7.5;1000;0;5;5;4.5;5;5;4.5;4.5;0;4;0;0;4;5.5;4.5;5;3;5;4.5;3.5;7.5;5;4.5;5.5;4.5;5;5;5;0;4.5;0;6;0;6.5;5;4;5;3;0.5;;;;;1;1;0.8202;714;25;10;56.52;14;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Ceïde Emil;A;8;;4.58;4.38;4.5;12;4;17;0.51;0.25;0.47;0;0;0;0.25;0;0.18;302;45;350;25.17;11.25;20.59;;;;1000;4;4.5;4.5;4.5;0;0;4.5;5;4.5;0;4;6;4.5;0;0;0;4.5;0;4.5;0;4.5;0;0;0;4;0;0;4.5;0;0;0;0;4;4.5;0;0;0;0;;;;;;2;5;0.6651;141;1;1;36.36;3;;;0;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Vásquez Johan;DC;8;;4.57;0;4.68;7;0;22;0.79;0;0.7;0;0;0;0.43;0;0.82;355;0;1523;50.71;0;69.23;;;;1000;0;0;0;0;0;5;0;5;0;5.5;0;0;4.5;0;0;4.5;4.5;0;3;5.5;0;0;3.5;5.5;4.5;3.5;4.5;5.5;4.5;5;5;4;4.5;5;5;0;0;5.5;0.5;;;;;;;0.679;201;6;6;44.68;10;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Defrel Gregoire;A;1;1;4.56;4.63;4.73;8;4;26;0.18;0.25;0.55;0;0;2;0.25;0.25;0.31;247;125;968;30.88;31.25;37.23;;484;6;1000;5;4.5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;4.5;4.5;4.5;4.5;4.5;4.5;4.5;5;4.5;4;5;5;6;4;0;6;5;4.5;5;4.5;6;4.5;4;;;;;;;1;0.5498;78;1;1;42.31;6;;;4.5;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Murillo Jeison;DC;8;;4.55;0;4.5;11;0;17;0.88;0;0.85;0;0;0;0.73;0;0.53;686;0;874;62.36;0;51.41;;;;1000;0;0;4.5;5;5;3.5;5;0;0;0;6;3.5;3;5;0;5;0;0;4.5;5.5;0;3.5;0;0;0;5;0;3.5;5;0;0;0;0;0;0;4;0;0;;;;;;;;0.8415;456;5;9;63.95;9;;;4.5;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Bradaric Domagoj;DL;9;9;4.54;4.56;4.67;14;9;24;1.05;1.24;0.82;0;0;0;0.57;0.78;0.38;846;649;1118;60.43;72.11;46.58;;;;1000;3.5;3;5;3.5;4.5;5;4;7;5.5;0;0;3.5;4;0;5;5;0;5;0;0;5;5;5;0;5;4.5;5;5;4.5;0;0;5;0;0;4.5;0;0;0;;;;;1;1;3;0.8225;511;5;5;35.94;9;;;4;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Sambia Junior;MD;4;4;4.5;5;4.68;8;2;20;0.71;0;0.59;0;0;0;0.13;0;0.25;143;9;597;17.88;4.5;29.85;;;;1000;5;5;0;3;0;0;0;0;0;4.5;5;0;0;5;0;0;4;0;4.5;5;5;0;0;0;0;0;5;4;5;4.5;4.5;4.5;6;4.5;0;5;4.5;0;;;;;;;;0.9427;95;2;;30.43;4;;;0;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
De Luca Manuel;A;1;;4.5;0;4.5;1;0;1;0;0;0;0;0;0;0;0;0;32;0;32;32;0;32;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.75;13;;;25;1;;;4.5;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Conti Andrea;DL;1;1;4.5;0;4.88;1;0;8;0;0;0.58;0;0;1;0;0;0.13;22;0;172;22;0;21.5;;172;6;1000;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;4.5;4;6;0;5;0;5;;;;;;;;0.4286;13;;;50;;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Quagliarella Fabio;A;8;;4.5;4.5;4.66;13;1;28;0.2;0;0.78;0;0;3;0.15;0;0.29;326;4;917;25.08;4;32.75;;306;7;1000;4.5;0;0;0;4.5;0;4.5;0;0;4.5;4.5;4;4.5;4.5;4.5;5;4.5;4.5;4.5;0;7;4.5;4.5;4.5;4;5;4;4.5;4;4;0;7.5;4.5;0;0;4.5;5;4.5;;;;;;;6;0.7557;163;;1;37.5;3;;;4.5;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Ferrer Salvador;DL;1;1;4.5;4.5;5;2;2;14;0.71;0.71;0.78;0;0;0;0;0;0.29;90;90;641;45;45;45.79;;;;1000;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;7.5;0;0;4.5;5;5;5;0;5;5;5;4.5;0;0;5;5;0;0;;;;;;;;0.6231;77;1;1;63.64;;;;4.5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Ekong Emmanuel;A;4;4;4.5;0;4.5;2;0;2;0;0;0;0;0;0;0;0;0;18;0;18;9;0;9;;;;1000;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.375;6;;;;;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Zovko Petar;G;3;3;4.5;0;4.75;1;0;2;0;0;0.35;0;0;0;0;0;0;72;0;100;72;0;50;;;;1000;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;1;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Yepes Gerard;MD;7;;4.5;0;4.69;5;0;8;0.61;0;0.53;0;0;0;0.4;0;0.25;197;0;213;39.4;0;26.63;;;;1000;0;0;0;0;4.5;3.5;0;5;5;0;0;0;0;0;0;0;4.5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;;;;;;;1;0.712;136;4;3;51.85;7;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Listkowski Marcin;MO;1;;4.5;0;4.5;5;0;5;0;0;0;0;0;0;0;0;0;73;0;73;14.6;0;14.6;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;4.5;4.5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5933;36;3;;40;2;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Pablo Rodríguez;MO;4;;4.5;0;4.5;4;0;4;0.41;0;0.41;0;0;0;0;0;0;50;0;50;12.5;0;12.5;;;;1000;0;0;0;0;0;0;0;4;5;0;0;0;0;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;2;0.631;35;;1;44.44;1;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Vignato Samuele;MO;4;4;4.5;0;4.5;3;0;3;0;0;0;0;0;0;0;0;0;15;0;15;5;0;5;;;;1000;0;0;0;4.5;4.5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6667;16;;;;;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Voelkerling Persson Joel;A;1;1;4.5;4.5;4.5;2;2;2;0;0;0;0;0;0;0;0;0;26;26;26;13;13;13;;;;1000;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.7;16;;1;41.67;;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Lochoshvili Luka;DC;9;10;4.5;0;4.5;14;0;14;0.94;0;0.94;0;0;0;1;0;1;1143;0;1143;81.64;0;81.64;;;;1000;0;0;3.5;4;4;0;4;6;5.5;5;3;5;3;5;5;4.5;0;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;1;1;2;0.7928;662;14;10;57.69;23;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Leandro Sanca;A;1;1;4.5;0;4.5;4;0;4;0;0;0;0;0;0;0;0;0;28;0;28;7;0;7;;;;1000;0;0;4.5;0;0;0;0;0;0;0;0;4.5;0;0;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8542;22;;1;44.44;;;;4.5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Hendry Jack;DC;6;6;4.5;0;4.5;4;0;4;0.41;0;0.41;0;0;0;0.5;0;0.5;218;0;218;54.5;0;54.5;;;;1000;0;0;0;4.5;4;0;4.5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8763;150;1;;56.25;2;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Hrustic Ajdin;MD;4;4;4.5;0;4.5;6;0;6;0.32;0;0.32;0;0;0;0.5;0;0.5;226;0;226;37.67;0;37.67;;;;1000;0;0;0;4.5;0;0;0;0;0;4.5;4;4.5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;2;0.8022;130;;1;26.67;7;;;4.5;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Solbakken Ola;MO;8;12;4.5;4.5;4.5;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;;;;1000;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;1;;;;;;;0;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Valencia Diego;A;7;;4.45;4.5;4.45;10;1;10;0.28;0;0.28;0;0;0;0;0;0;166;17;166;16.6;17;16.6;;;;1000;4.5;0;4.5;4.5;4.5;0;0;0;0;4;0;0;4.5;0;0;5;4;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6373;90;1;4;41.38;6;;;4.5;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Amione Bruno;DC;9;9;4.44;4.5;4.44;9;2;9;0.85;0.71;0.85;0;0;0;1;1;1;672;152;672;74.67;76;74.67;;;;1000;4;5;0;6;3.5;4;5;4;5;0;0;0;0;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;1;;2;0.7758;441;10;7;60.27;12;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Hien Isak;DC;9;9;4.44;5;4.44;16;6;16;0.83;0.71;0.83;0;0;0;0.75;0.83;0.75;1240;495;1240;77.5;82.5;77.5;;;;1000;5.5;5;6;5;4;4.5;0;4;3;4.5;3.5;3.5;4.5;3.5;4.5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;3;0.7107;733;19;15;55.88;31;;;3.5;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Bonifazi Kevin;DC;4;;4.43;0;4.86;7;0;18;0.61;0;0.64;0;0;0;0.57;0;0.56;415;0;934;59.29;0;51.89;;;;1000;0;0;0;0;0;0;0;0;5;4;0;4;0;5;0;0;5;4.5;3.5;5.5;0;0;6;5;5;5;5.5;0;4;0;5;5.5;5;0;5;0;0;0;1;;;;;;;0.8644;316;6;4;25;3;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Cancellieri Matteo;A;9;;4.43;0;4.53;14;0;18;0.33;0;0.47;0;0;1;0.07;0;0.06;194;0;250;13.86;0;13.89;;250;6;1000;0;0;0;4;4;4.5;4.5;4.5;4;4.5;4;0;0;5;4.5;5;4.5;4.5;4.5;0;4.5;0;0;0;0;4.5;0;6;4.5;0;0;0;0;0;0;0;0;0;;;;;;1;2;0.6446;119;1;3;50;11;;;0;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
Piccoli Roberto;A;3;3;4.42;0;4.19;6;0;13;0.58;0;0.56;0;0;0;0.33;0;0.38;184;0;488;30.67;0;37.54;;;;1000;0;4.5;4;0;0;0;0;0;5;5;0;3.5;0;0;0;0;0;0;4.5;0;0;0;0;0;3;4;4;0;0;0;0;0;4;4.5;4;4.5;0;0;1;;;;;;;0.6333;55;;;24;2;;;3.5;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Zerbin Alessio;MO;3;3;4.38;0;4.38;4;0;4;0.25;0;0.25;0;0;0;0;0;0;51;0;51;12.75;0;12.75;;;;1000;0;0;0;0;0;0;4.5;0;0;0;0;0;4.5;0;0;0;0;4.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.4375;34;;1;38.46;4;;;0;Napoli;Roma;dim. 29/01 20:45;50;0.80235;0.81556;
Belotti Andrea;A;14;20;4.37;4.5;4.66;15;3;28;0.55;0;0.96;0;0;6;0.13;0;0.46;367;7;1265;24.47;2.33;45.18;;211;6;1000;4.5;4.5;4.5;0;3;4;4.5;5;4;4;5;5;5;4.5;4;4;0;0;0;3;5;4.5;7.5;0;4;4;6;4;5;4.5;6;6.5;5;0;0;0;0;0;1;;;;;;6;0.6224;157;1;2;38.98;9;;;4;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Karamoh Yann;A;7;;4.36;0;4.36;7;0;7;0.24;0;0.24;0;0;0;0;0;0;146;0;146;20.86;0;20.86;;;;1000;0;4.5;0;0;0;0;4;4;4.5;4.5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;2;0.6211;95;;1;37.5;6;;;4.5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Strelec David;A;6;;4.36;0;4.39;7;0;9;0.38;0;0.33;0;0;0;0.14;0;0.22;163;0;234;23.29;0;26;;;;1000;0;0;0;0;0;0;4.5;5;4.5;0;0;0;0;0;0;4.5;4;4;4;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;;;;;;;2;0.5637;66;;2;32;4;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Afena-Gyan Felix;A;7;7;4.33;0;4.38;9;0;20;0.43;0;0.36;0;0;0;0.22;0;0.35;261;0;701;29;0;35.05;;;;1000;0;0;4.5;4.5;0;3.5;4.5;0;4;4.5;5;4.5;0;4;0;0;0;0;0;0;0;0;4;0;4.5;5;0;0;4;4.5;0;0;4;4.5;4.5;4.5;4.5;4.5;1.5;;;;;;1;0.8789;101;;2;35.56;7;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Ruan;DC;3;3;4.33;4.25;4.43;6;4;15;0.75;0.87;1.52;0;0;0;0.67;0.75;0.33;325;280;522;54.17;70;34.8;;;;1000;5;3.5;3.5;5;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;4;5;0;0;4.5;4.5;0;0;4.5;0;0;7;6;0;5;0;0;0;;;;;;;;0.7771;229;4;8;54.17;9;;;0;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Cacace Liberato;DL;2;;4.33;0;4.54;3;0;13;0.29;0;0.69;0;0;0;0.33;0;0.46;135;0;600;45;0;46.15;;;;1000;0;0;0;4.5;0;0;0;4.5;0;0;0;0;0;4;0;0;0;0;0;5.5;5;0;0;5;3;0;4.5;5;5;0;3.5;5;0;4.5;0;0;0;0;;;;;;;3;0.7554;121;;5;48.65;3;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Ghiglione Paolo;DL;6;6;4.25;0;4.25;6;0;6;0.99;0;0.99;0;0;0;1;0;1;470;0;470;78.33;0;78.33;;;;1000;0;3;0;0;0;5;0;0;0;0;0;0;0;0;5;3;0;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;1;;1;0.606;261;4;6;37.78;7;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Marchizza Riccardo;DC;1;;4.25;0;4.4;2;0;5;0.35;0;0.96;0;0;0;0;0;0.4;15;0;159;7.5;0;31.8;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;5.5;;;;;;;;0.8334;10;;;50;;;;4.5;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Faraoni Marco;MO;8;12;4.25;0;4.63;8;0;20;0.8;0;0.72;0;0;2;0.88;0;0.85;479;0;1334;59.88;0;66.7;;667;4.5;1000;0;0;0;0;0;0;5;3;3.5;4.5;5;0;0;0;0;4.5;0;5;3.5;4;0;6;5;4.5;5.5;4;5;0;4.5;5;0;0;5;0;5;5;0;0;;;;;2;1;2;0.6719;261;6;5;38.89;4;;;5;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
