Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;j19;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Aidoo Joseph;DL;12;15;4.78;4.78;4.93;18;18;36;1.32;1.32;1.06;1;1;1;1;1;1;1620;1620;3214;90;90;89.28;1620;3214;6.5;12;3.5;5.5;6.5;5.5;6;4.5;3.5;6.5;2;4.5;5;6;3.5;3;6;6;4;4.5;4;6;4.5;6;5;4;6;5;5.5;5.5;4.5;0;4;5;5;5.5;5.5;6;4.5;0;4.5;;;;;;3;0.8596;1119;14;21;58.27;12;;;6;Celta;Athletic;dim. 29/01 18:30;50;0.09049;0.18955;0.23519
Negredo Álvaro;A;13;15;4.77;4.5;5.15;13;2;31;0.73;0.71;0.89;1;0;6;0.46;0;0.71;478;13;1911;36.77;6.5;61.65;478;319;5;13;4;5;0;4.5;6;0;0;4.5;0;5.5;4.5;5;6;4.5;0;3.5;4.5;4.5;5;4;4.5;7;4.5;6;0;5;5;5.5;6;6;5;5;4.5;5;7;7;0;5.5;;;;;1;3;4;0.6475;173;;4;56.36;3;;;5;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Josan;MO;10;;4.75;0;5.12;12;0;30;0.66;0;0.75;1;0;2;0.25;0;0.23;387;0;1018;32.25;0;33.93;387;509;6;10;0;0;0;0;4;6;5;4.5;4;3.5;5;0;5;5;5;0;5;5;6;4.5;5;5;5;7;6;5.5;7;5.5;0;0;4.5;5.5;5;5;5;5;5;5;;;;;;;2;0.7204;208;;5;39.13;6;;;5;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Duro Hugo;A;14;15;4.71;0;4.62;12;0;25;0.81;0;0.74;1;0;3;0.33;0;0.48;434;0;1150;36.17;0;46;434;383;6;14;0;0;4;4.5;5;5;0;4.5;0;4;4.5;4.5;0;4;7;0;4.5;5;0;0;4;0;6;0;4.5;4;4;4.5;4.5;4.5;0;4;4;4.5;6;4.5;0;0;1;;;;;1;4;0.7435;167;;1;44.9;7;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Lirola Pol;DL;11;11;4.69;0;4.78;8;0;27;1.07;0;0.66;1;0;1;0.88;0;0.59;550;0;1488;68.75;0;55.11;550;1488;6;11;0;0;0;0;6;4;5;0;0;0;6;3.5;0;3.5;0;4;5.5;0;5;4.5;5;4;5;4.5;5;5;5;0;5;5;4.5;4.5;5.5;5;4.5;5.5;5;0;;;;;;2;6;0.7566;358;6;6;52.73;3;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Morales José;A;21;29;4.68;4.75;5.19;17;4;34;0.58;0.29;1.28;1;0;9;0.24;0.25;0.56;547;126;1840;32.18;31.5;54.12;547;204;5.5;21;4.5;5;4.5;5;0;4;4;5;4;5;4.5;4.5;5;4.5;6.5;4.5;4.5;4.5;7;7;3;6;7;5.5;8;5.5;8;4.5;0;4;7;3.5;5;0;4;5;7;0;;;;;;1;8;0.5488;213;2;2;37.5;3;;;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Nianzou Tanguy;DC;8;11;4.67;0;4.67;12;0;12;0.69;0;0.69;1;0;1;0.83;0;0.83;823;0;823;68.58;0;68.58;823;823;4;8;0;4;4.5;0;4;0;0;0;5.5;5.5;5.5;4;5;5;3.5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.8707;549;9;8;72.22;5;;;0;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Iglesias Juan;DC;12;15;4.65;4.85;4.69;17;10;27;0.95;0.34;0.85;1;0;1;0.76;0.7;0.59;1260;697;1634;74.12;69.7;60.52;1260;1634;7;12;5;4.5;4;5;5;5;5;5;5;5;0;3.5;7;5;3;5;3;4;4.5;0;4.5;5;0;0;5;0;5;5;5;3;5.5;0;0;5;0;0;0;0;3;;;;;2;9;0.6486;788;11;19;49.58;27;;;0;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
El Haddadi Munir;A;9;9;4.64;0;4.75;11;0;16;0.67;0;0.66;1;0;2;0;0;0.13;292;0;515;26.55;0;32.19;292;258;6;9;0;4.5;5;4.5;4;4.5;0;0;6.5;0;4.5;4.5;4.5;4.5;4;0;0;0;0;0;0;0;0;0;0;0;0;4.5;4.5;0;6;0;5;0;0;0;0;5;;;;;;;2;0.7517;188;1;1;52.83;9;;;0;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
Verdú Gonzalo;DC;9;16;4.64;0;4.94;7;0;18;1.03;0;0.82;1;0;1;0.86;0;0.78;434;0;1176;62;0;65.33;434;1176;6;9;0;0;0;3.5;0;0;4.5;6;3.5;5.5;5.5;0;4;0;0;0;0;0;0;0;0;0;5.5;6;6;4.5;0;0;5;0;0;0;4;5;5.5;5.5;4.5;5;1;;;;;;1;0.8306;254;5;1;45.71;8;;;4;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Oyarzabal Mikel;MO;4;7;4.63;4.63;5.32;4;4;11;0.63;0.63;1.23;1;1;4;0;0;0.55;87;87;645;21.75;21.75;58.64;87;161;5;4;4;5.5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;5;0;4;8;5.5;5;0;7;0;;1;;;;1;1;0.8258;52;;2;25;1;;;5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Budimir Ante;A;13;17;4.61;4;4.94;14;3;31;0.79;1;1.05;1;0;8;0.71;1;0.81;776;219;2034;55.43;73;65.61;776;254;6;13;5;4;3;0;4.5;4.5;5;0;6;4.5;0;4.5;4;5;4;4.5;6;0;4;3.5;4.5;6.5;6;6.5;6;6;6;7.5;0;4;0;4;5;0;4.5;4;6;4.5;5.5;;;;;1;3;0.5894;267;2;1;41.03;22;;;4;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Prats Abdón;A;6;6;4.58;4.83;4.63;13;3;23;0.53;1.04;0.74;1;1;3;0.08;0;0.17;158;29;452;12.15;9.67;19.65;158;151;6;6;4;4.5;6;0;4;4.5;0;0;4.5;4;0;0;4.5;4.5;5;4.5;5;4.5;6;6;0;3.5;0;6;0;0;0;4;4.5;0;0;0;0;4.5;3.5;0;4.5;4.5;;;;;;1;1;0.4872;75;;;23.33;2;;;4.5;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Strand Larsen Jørgen;A;8;13;4.57;5.13;4.57;14;4;14;1;1.03;1;1;1;1;0.79;0.5;0.79;899;204;899;64.21;51;64.21;899;899;6.5;8;4;6.5;5;5;0;4;4.5;4.5;6;4;4.5;4.5;3;3;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2;2;8;0.6686;335;1;4;46.09;22;;;0;Celta;Athletic;dim. 29/01 18:30;50;0.09049;0.18955;0.23519
Chust Victor;DC;9;11;4.55;0;4.84;11;0;28;1.04;0;0.91;1;0;1;0.82;0;0.82;851;0;2131;77.36;0;76.11;851;2131;5;9;0;0;0;0;0;5;4.5;3;0;5;5;5.5;6;0;3;4;3.5;5.5;0;0;4;5;0;3.5;5;4.5;5.5;6;4.5;5.5;5.5;5.5;6;5.5;6;5;3.5;5;2.5;;;;;;;0.8359;487;10;6;49.12;8;;;5.5;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Gonçalo Paciência;A;8;;4.38;4.5;4.38;12;1;12;0.96;0;0.96;1;0;1;0.33;0;0.33;395;22;395;32.92;22;32.92;395;395;6;8;4.5;0;4.5;0;4;5;4.5;5;0;2;5;4;0;0;0;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;1;;0.6424;181;;3;48.65;10;;;0;Celta;Athletic;dim. 29/01 18:30;50;0.09049;0.18955;0.23519
Weissman Shon;A;8;;4.37;4.37;4.37;15;15;15;0.77;0.77;0.77;1;1;1;0.4;0.4;0.4;741;741;741;49.4;49.4;49.4;741;741;6.5;8;3;3.5;4.5;4;4;4.5;4;4.5;5;4.5;4.5;4.5;4.5;4;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;5;0.7384;175;1;1;26.32;5;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Marcos André;A;7;8;4.36;0;4.54;11;0;23;1.05;0;0.78;1;0;1;0.27;0;0.35;366;0;851;33.27;0;37;366;851;6.5;7;0;0;0;0;4;5;4.5;4.5;4;0;0;2;6.5;4.5;4.5;4;4.5;0;5.5;5;0;0;0;4.5;4.5;4.5;0;0;4.5;5;0;4.5;4;5;0;4.5;5;0;;;;;;1;2;0.6231;117;;1;53.97;8;;;5;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Boyé Lucas;A;11;14;4.28;4.17;4.38;16;9;24;0.98;0.79;1.12;1;0;3;0.81;1;0.83;1071;717;1567;66.94;79.67;65.29;1071;522;6;11;4;4.5;4;5;3.5;4.5;3.5;5.5;3;0;2.5;6;4;6;4;4;4.5;0;0;0;3;0;0;0;0;0;4.5;3;4;0;4;0;0;5;7;6;0;0;;;;;2;2;7;0.7471;562;7;5;38.55;30;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
García Aleix;MO;16;19;6.03;6.03;6.03;18;18;18;0.96;0.96;0.96;0;0;0;1;1;1;1592;1592;1592;88.44;88.44;88.44;;;;1000;5.5;7;7;5;6.5;7;6;5;5.5;7;7;4.5;5.5;8;5;5.5;6;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;4;8;10;0.8914;1329;23;10;65.66;11;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Pacheco Fernando;G;7;8;6;0;4.94;1;0;18;0;0;1.35;0;0;0;1;0;1;90;0;1620;90;0;90;;;;1000;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;5.5;3;6;4;7;7;4.5;3.5;5.5;0;4;5.5;6;3.5;5.5;2.5;6;0;;;;;;;;;;;;;;1;2;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Olasagasti Jon Ander;MD;1;;6;6;6;1;1;1;0;0;0;0;0;0;0;0;0;25;25;25;25;25;25;;;;1000;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.75;21;;1;83.33;;;;0;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Koundé Jules;DC;16;22;5.9;5.5;5.67;10;3;24;0.88;0.5;0.89;0;0;2;0.9;0.67;0.96;763;188;1964;76.3;62.67;81.83;;982;6.5;1000;5.5;0;6;5;0;0;6;5.5;6;4.5;0;0;6;0;7.5;7;0;0;5.5;5;5.5;7;6;6.5;4.5;5.5;5.5;7;5;0;0;4;5.5;0;0;0;4.5;0;8;;;;2;2;2;0.9016;773;7;6;57.45;10;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Pepe Reina;G;14;14;5.88;5.88;5.88;4;4;4;0.25;0.25;0.25;0;0;0;1;1;1;360;360;360;90;90;90;;;;1000;6;6;5.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;9;4;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Busquets Sergio;MD;22;27;5.87;5.64;5.82;15;11;30;0.74;0.45;0.77;0;0;1;0.87;0.82;0.93;1118;773;2465;74.53;70.27;82.17;;2465;6;1000;5.5;0;6;5.5;5;6.5;5.5;6;5;5.5;6;5.5;0;7.5;7;6.5;0;5;4.5;5.5;0;6.5;6;6.5;4.5;6;6.5;7;0;0;6.5;6;4.5;5;6;5.5;0;0;9.5;;;;1;;1;0.8984;1020;16;14;60;16;;;6.5;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Bravo Claudio;G;7;8;5.83;5;5.38;3;1;13;0.76;0;0.96;0;0;0;1;1;1;270;90;1097;90;90;84.38;;;;1000;5;0;0;0;0;6;0;0;6.5;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;6;5.5;5.5;6;0;4;3;0;0;0;6;5.5;0;0;1;;;;;;;;;;;;;7;1;5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Rui Silva;G;17;21;5.82;0;5.73;14;0;24;1.12;0;1.18;0;0;0;1;0;0.96;1260;0;2143;90;0;89.29;;;;1000;0;0;5.5;6;4.5;0;8;4;0;6;6.5;6;5;6;4.5;6.5;7.5;5.5;7;6.5;7;5;0;4.5;0;0;0;0;7;0;0;4.5;4;4;0;0;6.5;0;6;;;;;;;;;;;;;27;12;5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Martínez Fernando;G;18;20;5.81;0;5.81;16;0;16;1.35;0;1.35;0;0;0;1;0;1;1440;0;1440;90;0;90;;;;1000;0;6.5;4;6;6;8;5.5;0;7;4;6;3;5;5.5;6;6.5;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;51;14;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Masip Jordi;G;15;16;5.77;5.83;5.77;13;12;13;0.95;0.96;0.95;0;0;0;1;1;1;1170;1080;1170;90;90;90;;;;1000;5;7;5.5;6;4;5;6.5;6;7;5;6;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;32;16;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Christensen Andreas;DC;11;13;5.75;5.8;5.57;8;5;15;0.71;0.91;0.98;0;0;0;0.88;0.8;0.87;544;304;1032;68;60.8;68.8;;;;1000;5;0;6.5;7;5.5;5;0;0;0;0;0;6;0;0;0;0;5.5;5.5;0;0;0;0;0;6;7;0;0;6;0;0;5;3;0;0;0;0;5.5;5;3;;;;1;1;2;0.9409;597;6;3;62.16;5;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Fernández Aitor;G;13;13;5.75;5.57;5.64;8;7;11;1.07;1.02;1.53;0;0;0;1;1;1;720;630;990;90;90;90;;;;1000;5.5;6;7;4;4.5;6;6;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.5;0;8.5;0;4;;;;;;;;;;;;;12;6;0;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Lunin Andriy;G;7;7;5.75;0;5.92;4;0;6;0.87;0;1.07;0;0;0;1;0;1;360;0;540;90;0;90;;;;1000;0;0;0;0;0;0;0;0;6.5;6;6;4.5;0;0;0;0;0;0;0;7.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;6;4;0;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Rodríguez Guido;MO;16;19;5.75;5.5;5.82;14;2;31;0.61;0.71;0.71;0;0;1;0.93;0.5;0.94;1150;105;2590;82.14;52.5;83.55;;2590;7;1000;5;0;6;0;6;6;0;5;6;5.5;5.5;0;6;6;5;6.5;5;7;6;6;7;5.5;6.5;0;5;5.5;7;6.5;6;5;5;6;0;4.5;7;6.5;5;0;4;;;;;;3;0.883;846;12;25;63.04;18;;;5.5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Ledesma Jeremías;G;19;20;5.75;5.75;5.74;18;18;38;1.53;1.53;1.34;0;0;0;1;1;1;1620;1620;3420;90;90;90;;;;1000;7.5;6;6.5;8;5;6;6;4;6.5;6.5;5.5;7;8;3;3.5;4;4;6.5;6;6.5;4;6;6;6;8;4;6;6;4;7;6;4.5;6;4.5;8;6;4.5;5.5;5;;;;;;;;;;;;;51;28;4.5;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Tchouaméni Aurélien;MD;20;27;5.71;0;6.02;14;0;31;0.8;0;1.12;0;0;2;0.86;0;0.94;970;0;2440;69.29;0;78.71;;1220;8;1000;0;0;5;5;6;5;0;5.5;5.5;5;6;4.5;7;0;6.5;6.5;7;5.5;6;6;8;0;5;6;6.5;5;5.5;7;5.5;7;0;3;6;7.5;8;8;6.5;0;3;;;;2;2;2;0.9382;896;22;15;60;16;;;0;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Balde Alejandro;DL;12;17;5.7;5.64;5.66;15;7;16;0.9;0.69;0.89;0;0;0;0.93;0.86;0.94;1107;494;1196;73.8;70.57;74.75;;;;1000;5;0;6;5;5.5;6.5;5;6.5;0;4.5;5;5;8;5.5;5.5;6.5;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;3;3;3;0.8935;965;6;17;55.43;9;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Gazzaniga Paulo;G;14;14;5.69;5.69;5.69;8;8;8;1.22;1.22;1.22;0;0;0;1;1;1;720;720;720;90;90;90;;;;1000;8;5;4.5;4.5;5.5;6.5;6.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;14;14;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
ter Stegen Marc-André;G;17;23;5.68;5.68;5.64;17;17;33;0.79;0.79;0.89;0;0;0;1;1;1;1530;1530;2970;90;90;90;;;;1000;6;0;6;4.5;5.5;5.5;6;5;5.5;3.5;6;6;5.5;6;7;6;6.5;6;4;6;4.5;0;5;7;5.5;7;6;7;0;0;6;6;4.5;5;6;4;0;6;13;;;;;;;;;;;;;26;7;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Kondogbia Geoffrey;MD;13;16;5.67;5.88;5.62;15;4;30;0.84;0.63;0.86;0;0;1;0.67;0.5;0.77;958;237;2090;63.87;59.25;69.67;;2090;6;1000;6;6.5;5;6;0;5.5;4.5;6;6;7.5;5;5;4.5;6.5;5;6;0;0;5;5;6;6;4.5;0;5;5;5.5;5.5;0;0;7.5;5;5;0;0;5;6;7.5;4;;;;2;2;;0.8849;741;26;19;60.36;15;;;5;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Dmitrovic Marko;G;7;7;5.67;0;5.64;3;0;7;0.29;0;0.56;0;0;0;0.67;0;0.86;225;0;585;75;0;83.57;;;;1000;0;0;0;0;0;0;5.5;0;0;0;5.5;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;4.5;0;6;0;;;;;;;;;;;;;;8;3;0;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Blanco Lautaro;DL;1;1;5.67;5.67;5.67;3;3;3;1.15;1.15;1.15;0;0;0;0.33;0.33;0.33;120;120;120;40;40;40;;;;1000;5;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;3;0.6641;83;;1;33.33;1;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Araújo Ronald;DC;11;20;5.64;0;5.7;7;0;22;0.48;0;0.55;0;0;2;1;0;1;601;0;1849;85.86;0;84.05;;925;6;1000;0;0;6;0;0;0;0;0;0;0;0;0;6;6;6;5.5;5;5;4.5;0;5.5;6;5.5;5.5;0;6;6.5;7;0;0;6;5.5;5;6;6;5.5;0;5.5;5.5;;;;;;;0.8699;470;7;8;67.5;3;;;6;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Grbic Ivo;G;7;7;5.63;0;4.86;4;0;7;0.48;0;1.65;0;0;0;0.5;0;0.71;206;0;476;51.5;0;68;;;;1000;0;0;0;0;0;0;0;0;5.5;6;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;4;6;0;0;;;;;;;;;;;;;;5;2;0;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Courtois Thibaut;G;21;26;5.58;5.43;5.68;13;7;28;0.7;0.79;0.94;0;0;0;1;1;1;1170;630;2520;90;90;90;;;;1000;6.5;0;5;6.5;4.5;5;5;5.5;0;0;0;0;6;5;6;6;5;6.5;6;0;5.5;0;7;5.5;4.5;5.5;6;4;6.5;5;7;6;6;0;4;0;8;0;2;;;;;;;;;;;;;21;15;8;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Álex Remiro;G;17;19;5.58;5.58;5.56;18;18;36;0.94;0.94;0.89;0;0;0;1;1;1;1620;1620;3240;90;90;90;;;;1000;6.5;5;6;6.5;5.5;6;4;5;6;5.5;6;5;5.5;6;6;7;3;6;5;6;5.5;6;6;4;6;4.5;6;5.5;7;4;0;4;6;6;6;0;6;6;7;;;;;;;;;;;;;28;16;4;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Camavinga Eduardo;MD;15;17;5.56;5.56;5.66;17;17;29;0.56;0.56;0.86;0;0;1;0.35;0.35;0.45;637;637;1331;37.47;37.47;45.9;;1331;7.5;1000;7;0;5.5;6;5;6;5.5;5;5;5;5.5;6;5;5;5.5;5.5;6;6;6;0;7;5;8;6;5;6;0;4.5;5;7.5;5;0;0;0;0;0;4.5;0;4;;;;1;1;2;0.8619;574;6;15;59.09;13;;;4.5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Rajkovic Predrag;G;16;19;5.56;5.56;5.74;18;18;36;1.12;1.12;1.01;0;0;0;1;1;1;1620;1620;3240;90;90;90;;;;1000;6.5;5.5;6;4.5;7;6;5;6;6.5;4;4.5;5;6;3.5;5.5;6;4.5;8;5;7;4.5;7;5;6.5;6.5;5;6;6;7;6;6.5;6.5;6;6;4;6;0;0;7;;;;;;;;;;;;;24;21;0;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Giménez José;DC;11;14;5.55;0;5.44;11;0;25;0.76;0;0.78;0;0;1;0.91;0;0.96;914;0;2118;83.09;0;84.72;;2118;7;1000;0;0;5;6;0;5.5;0;5.5;4;6;5.5;7;0;0;5.5;6;5;0;0;7;6;6;5;0;0;0;5;5.5;6;5.5;6;4.5;0;4;4.5;4.5;0;5.5;4;;;;;;1;0.8621;621;15;9;63.93;9;;;4.5;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Capoue Etienne;MD;14;17;5.54;5.25;5.69;13;2;27;0.78;1.06;0.88;0;0;1;0.92;0.5;0.85;1036;107;2051;79.69;53.5;75.96;;2051;7.5;1000;6;4.5;0;6;6;4.5;0;0;0;0;5;5;4.5;6;7;5.5;6;6;6;5.5;7;5.5;4.5;7;5.5;0;5;4.5;0;6;7;0;0;7.5;0;5;5.5;0;6;;;;;2;2;0.8673;669;11;8;60.82;8;;;7;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Ruíz de Galarreta Íñigo;MO;11;11;5.54;6;5.43;14;1;20;0.63;0;0.71;0;0;0;0.86;1;0.85;1037;90;1448;74.07;90;72.4;;;;1000;6;0;7;0;6;5;5.5;6;5;4.5;6;5.5;5.5;5.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;5.5;5.5;3.5;0;6;5;6;;;;;1;4;0.8554;658;11;16;51.85;22;;;5.5;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Bellerín Héctor;DL;5;7;5.5;0;5.32;3;0;14;0.5;0;0.75;0;0;0;0.33;0;0.79;141;0;1063;47;0;75.93;;;;1000;0;0;0;0;0;0;0;0;5;0;0;0;5.5;6;0;0;0;0;0;5;0;0;0;0;5.5;5;6.5;5;0;0;4.5;4;5.5;4.5;0;6;6.5;0;1;;;;;;;0.7967;111;3;;66.67;2;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Magallán Lisandro;DC;7;10;5.5;0;5.5;1;0;1;0;0;0;0;0;0;0;0;0;5;0;5;5;0;5;;;;1000;0;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5;6;;2;100;;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Badé Loïc;DC;7;7;5.5;5.5;5.44;3;3;8;0.5;0.5;0.86;0;0;0;0.67;0.67;0.75;178;178;539;59.33;59.33;67.38;;;;1000;6;5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;4;7;5;0;1;;;;;;2;0.8783;168;2;4;64.29;1;;;0;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Gavi;MO;16;24;5.5;5.5;5.48;17;17;32;0.77;0.77;0.82;0;0;1;0.71;0.71;0.75;1019;1019;2068;59.94;59.94;64.63;;2068;7;1000;5;0;6;5;5.5;5;4.5;4;6;4.5;6;6;6;6;7;6;6;5;3.5;5.5;5.5;5.5;5.5;6;5;6;5;5;0;0;6;7;4.5;7;0;5;0;0;7;;;;2;1;12;0.8977;718;12;16;45.21;41;;;5.5;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Muniain Iker;A;18;25;5.47;5.1;5.78;15;5;32;0.69;0.22;0.98;0;0;2;0.67;0;0.81;881;110;2289;58.73;22;71.53;;1145;7.5;1000;5;5;5;5;5.5;0;0;0;5.5;5;6;6.5;5;6;4.5;7;6;5;5;7;5;7;7;7.5;4;7;5.5;6;6.5;5;0;8;6;4.5;0;0;6.5;5.5;3.5;;;;1;4;8;0.8732;754;3;5;63.46;6;;;4;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Álvarez Yeray;DC;12;16;5.47;0;5.43;15;0;27;1.22;0;0.99;0;0;0;1;0;0.96;1298;0;2257;86.53;0;83.59;;;;1000;0;2.5;6.5;6;5.5;5;6;3.5;0;6;5;6;5;0;5;7;7;6;0;6.5;0;5.5;6;5;4.5;5.5;0;4.5;5;6;5;0;0;0;0;0;6;5;6.5;;;;1;2;;0.8101;944;29;14;64.65;11;;;4.5;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
